,name,mass,fall,year,reclat,reclong
15347,Grove Mountains 052500,12.05,Found,01/01/2006,-72.994444,75.264444
42467,Yamato 82007,12.03,Found,01/01/1982,-71.5,35.66667
15646,Grove Mountains 053662,12.02,Found,01/01/2006,-72.783056,75.276667
44987,Yamato 983205,12.02,Found,01/01/1998,0.0,0.0
15385,Grove Mountains 052685,12.02,Found,01/01/2006,-72.77889,75.31361
12359,Frontier Mountain 93008,12.01,Found,01/01/1993,-72.95444,160.43778
45019,Yamato 983257,12.01,Found,01/01/1998,0.0,0.0
14286,Grove Mountains 022220,12.01,Found,01/01/2003,-72.77833000000001,75.32083
39739,Yamato 790475,12.01,Found,01/01/1979,-71.5,35.66667
2140,Allan Hills 85077,12.0,Found,01/01/1985,-76.84300999999999,156.48181
38322,Willcox Playa 002,12.0,Found,01/01/2001,32.181670000000004,-109.7895
34539,Queen Alexandra Range 97906,12.0,Found,01/01/1997,-84.0,168.0
44312,Yamato 981928,12.0,Found,01/01/1998,0.0,0.0
11195,Elephant Moraine 92184,12.0,Found,01/01/1992,-76.02624,156.04321000000002
31768,Pecora Escarpment 91283,12.0,Found,01/01/1991,-85.68093,-68.7926
33013,Queen Alexandra Range 94201,12.0,Found,01/01/1994,-84.0,168.0
36350,Roosevelt County 058,12.0,Found,01/01/1968,34.08333,-103.5
16338,Harper Dry Lake 002,12.0,Found,01/01/1999,35.050670000000004,-117.30095
34426,Queen Alexandra Range 97792,12.0,Found,01/01/1997,-84.0,168.0
33873,Queen Alexandra Range 97240,12.0,Found,01/01/1997,-84.0,168.0
36299,Roosevelt County 005,12.0,Found,01/01/1978,34.21667,-103.28333
13465,Grove Mountains 020026,12.0,Found,01/01/2002,-73.075,75.25528
7190,Dhofar 1315,12.0,Found,01/01/2001,19.151670000000003,54.775
7192,Dhofar 1317,12.0,Found,01/01/2001,18.42,54.10333000000001
35990,Red Dry Lake 005,12.0,Found,01/01/2001,35.64645,-114.02853
20566,Lewis Cliff 87119,12.0,Found,01/01/1987,-84.25369,161.40591
3080,Allan Hills A80124,12.0,Found,01/01/1980,-76.69639000000001,159.32943999999998
31890,Pecora Escarpment 91404,12.0,Found,01/01/1991,-85.67069000000001,-68.62513
3010,Allan Hills A79008,12.0,Found,01/01/1979,-76.70472,159.32334
24005,Meteorite Hills 01312,12.0,Found,01/01/2001,-79.68333,159.75
16396,Holliday,12.0,Found,01/01/1950,33.75,-98.83333
8993,Dominion Range 10049,12.0,Found,01/01/2010,0.0,0.0
33748,Queen Alexandra Range 97117,12.0,Found,01/01/1997,-84.0,168.0
29684,Northwest Africa 6105,12.0,Found,01/01/2008,0.0,0.0
2590,Allan Hills A77153,12.0,Found,01/01/1977,-76.71667,159.66666999999998
9231,El Médano 002,12.0,Found,01/01/2010,-24.85,-70.53333
2520,Allan Hills A77082,12.0,Found,01/01/1977,-76.71667,159.66666999999998
23407,Meteorite Hills 00712,12.0,Found,01/01/2000,-79.68333,159.75
8235,Dhofar 917,12.0,Found,01/01/2003,19.30667,54.551669999999994
1945,Allan Hills 84149,12.0,Found,01/01/1984,-76.71033,158.78075
23063,Meteorite Hills 001109,12.0,Found,01/01/2000,-79.68333,159.75
8090,Dhofar 719,12.0,Found,01/01/2002,19.255,54.8
29178,Northwest Africa 5120,12.0,Found,01/01/2001,0.0,0.0
7594,Dhofar 208,12.0,Found,01/01/2000,18.80167,54.29
25269,Miller Range 090190,12.0,Found,01/01/2009,0.0,0.0
30577,Northwest Africa 7568,12.0,Found,01/01/2012,0.0,0.0
10396,Elephant Moraine 90383,12.0,Found,01/01/1990,-76.28283,156.45918999999998
8299,Dhofar 991,12.0,Found,01/01/2004,19.258,54.83566999999999
14256,Grove Mountains 022186,11.99,Found,01/01/2003,-72.78111,75.29222
42303,Yamato 794054,11.98,Found,01/01/1979,-71.5,35.66667
4533,Asuka 881588,11.98,Found,01/01/1988,-72.0,26.0
40043,Yamato 790802,11.97,Found,01/01/1979,-71.5,35.66667
15134,Grove Mountains 051938,11.97,Found,01/01/2006,-72.78027800000001,75.32333299999999
40604,Yamato 791383,11.96,Found,01/01/1979,-71.5,35.66667
39866,Yamato 790608,11.96,Found,01/01/1979,-71.5,35.66667
44656,Yamato 982462,11.96,Found,01/01/1998,0.0,0.0
4081,Asuka 881030,11.95,Found,01/01/1988,-72.0,26.0
15041,Grove Mountains 051716,11.95,Found,01/01/2006,-72.777778,75.326944
3729,Asuka 880614,11.94,Found,01/01/1988,-72.0,26.0
15585,Grove Mountains 053494,11.94,Found,01/01/2006,-72.778889,75.31666700000001
4656,Asuka 881751,11.94,Found,01/01/1988,-72.0,26.0
42590,Yamato 82131,11.93,Found,01/01/1982,-71.5,35.66667
45538,Yamato 983944,11.93,Found,01/01/1998,0.0,0.0
38940,Yamato 74512,11.93,Found,01/01/1974,0.0,35.66667
4523,Asuka 881572,11.92,Found,01/01/1988,-72.0,26.0
42259,Yamato 794004,11.92,Found,01/01/1979,-71.5,35.66667
45639,Yamato 984107,11.92,Found,01/01/1998,0.0,0.0
14840,Grove Mountains 050057,11.92,Found,01/01/2006,-72.991667,75.23472199999999
14330,Grove Mountains 022284,11.92,Found,01/01/2003,-72.77972,75.29278000000001
38896,Yamato 74468,11.92,Found,01/01/1974,0.0,35.66667
45269,Yamato 983602,11.91,Found,01/01/1998,0.0,0.0
42329,Yamato 794081,11.91,Found,01/01/1979,-71.5,35.66667
45102,Yamato 983378,11.91,Found,01/01/1998,0.0,0.0
23852,Meteorite Hills 01159,11.9,Found,01/01/2001,-79.68333,159.75
9966,Elephant Moraine 87812,11.9,Found,01/01/1987,-76.03962,156.04598000000001
2148,Allan Hills 85085,11.9,Found,01/01/1985,-76.84838,156.42015
10821,Elephant Moraine 90805,11.9,Found,01/01/1990,-76.28725,156.43733999999998
5406,Catalina 007,11.9,Found,01/01/2010,-25.23333,-69.71667
20828,Lewis Cliff 88095,11.9,Found,01/01/1988,-84.25284,161.38465
21470,Lewis Cliff 88748,11.9,Found,01/01/1988,-84.23364000000001,161.4898
24785,Miller Range 07410,11.9,Found,01/01/2007,0.0,0.0
21168,Lewis Cliff 88441,11.9,Found,01/01/1988,-84.25091,161.38536000000002
8923,Dominion Range 08479,11.9,Found,01/01/2008,0.0,0.0
20041,Lewis Cliff 86127,11.9,Found,01/01/1986,-84.25867,161.41623
10109,Elephant Moraine 90096,11.9,Found,01/01/1990,-76.27595,156.46986
20836,Lewis Cliff 88104,11.9,Found,01/01/1988,-84.24675,161.42207
11500,Elephant Moraine 96295,11.9,Found,01/01/1996,-76.18333,157.16666999999998
14838,Grove Mountains 050050,11.9,Found,01/01/2006,-72.996944,75.218333
23871,Meteorite Hills 01178,11.9,Found,01/01/2001,-79.68333,159.75
21506,Lewis Cliff 88786,11.9,Found,01/01/1988,-84.25232,161.38808
13397,Grosvenor Mountains 95624,11.9,Found,01/01/1995,-85.66667,175.0
21002,Lewis Cliff 88271,11.9,Found,01/01/1988,-84.28605999999999,161.33796999999998
19986,Lewis Cliff 86072,11.9,Found,01/01/1986,-84.27374,161.69091
32976,Queen Alexandra Range 93722,11.9,Found,01/01/1993,-84.0,168.0
20384,Lewis Cliff 86477,11.9,Found,01/01/1986,-84.2739,161.68536
15083,Grove Mountains 051814,11.9,Found,01/01/2006,-72.779444,75.31277800000001
32674,Queen Alexandra Range 93420,11.9,Found,01/01/1993,-84.0,168.0
32959,Queen Alexandra Range 93704,11.9,Found,01/01/1993,-84.0,168.0
3839,Asuka 880755,11.9,Found,01/01/1988,-72.0,26.0
32979,Queen Alexandra Range 93725,11.9,Found,01/01/1993,-84.0,168.0
32958,Queen Alexandra Range 93703,11.9,Found,01/01/1993,-84.0,168.0
21148,Lewis Cliff 88421,11.9,Found,01/01/1988,-84.23937,161.44369
19890,Lewis Cliff 85449,11.9,Found,01/01/1985,-84.2806,161.393
34403,Queen Alexandra Range 97770,11.9,Found,01/01/1997,-84.0,168.0
20825,Lewis Cliff 88092,11.9,Found,01/01/1988,-84.25216,161.38367
33796,Queen Alexandra Range 97164,11.9,Found,01/01/1997,-84.0,168.0
26008,Miller Range 090931,11.9,Found,01/01/2009,0.0,0.0
31306,Patuxent Range 91525,11.9,Found,01/01/1991,-84.96759,-67.45956
41995,Yamato 793338,11.89,Found,01/01/1979,-71.5,35.66667
3798,Asuka 880703,11.88,Found,01/01/1988,-72.0,26.0
41002,Yamato 791806,11.88,Found,01/01/1979,-71.5,35.66667
42423,Yamato 81067,11.87,Found,01/01/1981,-71.5,35.66667
39865,Yamato 790607,11.87,Found,01/01/1979,-71.5,35.66667
44373,Yamato 982018,11.87,Found,01/01/1998,0.0,0.0
38898,Yamato 74470,11.87,Found,01/01/1974,0.0,35.66667
21756,Lucerne Valley 032,11.87,Found,01/01/2004,34.49015,-116.94985
44457,Yamato 982164,11.87,Found,01/01/1998,0.0,0.0
39738,Yamato 790474,11.86,Found,01/01/1979,-71.5,35.66667
44168,Yamato 981575,11.86,Found,01/01/1998,0.0,0.0
2324,Allan Hills 88083,11.86,Found,01/01/1988,-76.69205,159.29708
41282,Yamato 792562,11.85,Found,01/01/1979,-71.5,35.66667
3667,Asuka 87292,11.85,Found,01/01/1987,-72.0,26.0
45323,Yamato 983673,11.84,Found,01/01/1998,0.0,0.0
4809,Asuka 881927,11.84,Found,01/01/1988,-72.0,26.0
42286,Yamato 794032,11.84,Found,01/01/1979,-71.5,35.66667
39581,Yamato 790284,11.83,Found,01/01/1979,-71.5,35.66667
15208,Grove Mountains 052134,11.83,Found,01/01/2006,-72.77278000000001,75.32944
42798,Yamato 86029,11.83,Found,01/01/1986,-71.5,35.66667
40265,Yamato 791037,11.82,Found,01/01/1979,-71.5,35.66667
42443,Yamato 81100,11.82,Found,01/01/1981,-71.5,35.66667
44230,Yamato 981703,11.82,Found,01/01/1998,0.0,0.0
4443,Asuka 881457,11.82,Found,01/01/1988,-72.0,26.0
38872,Yamato 74444,11.81,Found,01/01/1974,-71.5,35.66667
38980,Yamato 74552,11.81,Found,01/01/1974,0.0,35.66667
21314,Lewis Cliff 88590,11.8,Found,01/01/1988,-84.25108,161.41353999999998
3246,Allan Hills A81157,11.8,Found,01/01/1981,-76.69139,159.38583
44056,Yamato 981266,11.8,Found,01/01/1998,0.0,0.0
26017,Miller Range 090940,11.8,Found,01/01/2009,0.0,0.0
43469,Yamato 86745,11.8,Found,01/01/1986,-71.5,35.66667
9287,El Médano 058,11.8,Found,01/01/2010,-24.85,-70.53333
24828,Miller Range 07453,11.8,Found,01/01/2007,0.0,0.0
10680,Elephant Moraine 90664,11.8,Found,01/01/1990,-76.26704000000001,156.43891000000002
10772,Elephant Moraine 90756,11.8,Found,01/01/1990,-76.28217,156.46237
31722,Pecora Escarpment 91237,11.8,Found,01/01/1991,-85.67709,-68.28907
3350,Allan Hills A81261,11.8,Found,01/01/1981,-76.69111,159.38695
33457,Queen Alexandra Range 94654,11.8,Found,01/01/1994,-84.0,168.0
12155,Frontier Mountain 90025,11.8,Found,01/01/1990,-72.95404,160.50371
33802,Queen Alexandra Range 97170,11.8,Found,01/01/1997,-84.0,168.0
32453,Queen Alexandra Range 93198,11.8,Found,01/01/1993,-84.57576,162.56909
10623,Elephant Moraine 90608,11.8,Found,01/01/1990,-76.26711999999999,156.43822
24768,Miller Range 07393,11.8,Found,01/01/2007,0.0,0.0
24771,Miller Range 07396,11.8,Found,01/01/2007,0.0,0.0
9542,Elephant Moraine 83303,11.8,Found,01/01/1983,-76.29722,157.30528
33330,Queen Alexandra Range 94527,11.8,Found,01/01/1994,-84.0,168.0
7445,Dhofar 1644,11.8,Found,01/01/2011,18.951079999999997,54.51506
2894,Allan Hills A78154,11.8,Found,01/01/1978,-76.71667,159.66666999999998
22066,MacAlpine Hills 02756,11.8,Found,01/01/2002,-84.21667,160.5
10340,Elephant Moraine 90327,11.8,Found,01/01/1990,-76.26849,156.4553
27644,Northwest Africa 2608,11.8,Found,01/01/2004,0.0,0.0
33162,Queen Alexandra Range 94357,11.8,Found,01/01/1994,-84.0,168.0
10426,Elephant Moraine 90413,11.8,Found,01/01/1990,-76.26699,156.42982
20280,Lewis Cliff 86372,11.8,Found,01/01/1986,-84.2777,161.35363999999998
9580,Elephant Moraine 83345,11.8,Found,01/01/1983,-76.32778,157.23028
34081,Queen Alexandra Range 97450,11.8,Found,01/01/1997,-84.0,168.0
10802,Elephant Moraine 90786,11.8,Found,01/01/1990,-76.29205,156.44468999999998
40931,Yamato 791735,11.79,Found,01/01/1979,-71.5,35.66667
15655,Grove Mountains 053696,11.78,Found,01/01/2006,-72.78667,75.28333
11985,Frontier Mountain 03050,11.77,Found,01/01/2003,-72.95222,160.46639
14277,Grove Mountains 022210,11.76,Found,01/01/2003,-72.77833000000001,75.32083
40049,Yamato 790808,11.75,Found,01/01/1979,-71.5,35.66667
44758,Yamato 982763,11.74,Found,01/01/1998,0.0,0.0
3743,Asuka 880630,11.72,Found,01/01/1988,-72.0,26.0
12397,Frontier Mountain 93048,11.72,Found,01/01/1993,-72.99306,160.41306
45638,Yamato 984105,11.72,Found,01/01/1998,0.0,0.0
39815,Yamato 790557,11.71,Found,01/01/1979,-71.5,35.66667
14895,Grove Mountains 050205,11.7,Found,01/01/2006,-72.95361,75.23722
34447,Queen Alexandra Range 97813,11.7,Found,01/01/1997,-84.0,168.0
20741,Lewis Cliff 88009,11.7,Found,01/01/1988,-84.27378,161.3755
25375,Miller Range 090298,11.7,Found,01/01/2009,0.0,0.0
35212,Queen Alexandra Range 99585,11.7,Found,01/01/1999,-84.0,168.0
12058,Frontier Mountain 09025,11.7,Found,01/01/2009,-72.95312,160.49633
20715,Lewis Cliff 87276,11.7,Found,01/01/1987,-84.27258,161.71625
13566,Grove Mountains 020128,11.7,Found,01/01/2003,-72.98139,75.26389
32943,Queen Alexandra Range 93687,11.7,Found,01/01/1993,-84.0,168.0
34258,Queen Alexandra Range 97624,11.7,Found,01/01/1997,-84.0,168.0
7241,Dhofar 1435,11.7,Found,01/01/2007,18.248620000000003,54.00363
10528,Elephant Moraine 90514,11.7,Found,01/01/1990,-76.28738,156.44274
9750,Elephant Moraine 87600,11.7,Found,01/01/1987,-76.26859,156.50778
22748,MacAlpine Hills 88145,11.7,Found,01/01/1988,-84.21667,160.5
24096,Miller Butte 03003,11.7,Found,01/01/2003,-72.67,160.24272
9638,Elephant Moraine 83403,11.7,Found,01/01/1983,-76.30195,157.27277
38301,White Hills,11.7,Found,01/01/1999,35.85667,-114.22333
45434,Yamato 983814,11.7,Found,01/01/1998,0.0,0.0
11279,Elephant Moraine 96075,11.7,Found,01/01/1996,-76.18333,157.16666999999998
11192,Elephant Moraine 92181,11.7,Found,01/01/1992,-76.05605,156.03323999999998
21006,Lewis Cliff 88275,11.7,Found,01/01/1988,-84.23543000000001,161.46274
37274,Sayh al Uhaymir 441,11.7,Found,01/01/2007,20.55088,56.683530000000005
11872,Frontier Mountain 01108,11.7,Found,01/01/2001,-72.95278,160.46528
25783,Miller Range 090704,11.7,Found,01/01/2009,0.0,0.0
31391,Pecora Escarpment 02019,11.7,Found,01/01/2002,-85.63333,-68.7
21346,Lewis Cliff 88624,11.7,Found,01/01/1988,-84.28333,161.08333000000002
34991,Queen Alexandra Range 99362,11.7,Found,01/01/1999,-84.0,168.0
3249,Allan Hills A81160,11.7,Found,01/01/1981,-76.71667,159.35472
12145,Frontier Mountain 90015,11.7,Found,01/01/1991,-72.95533,160.43857
39297,Yamato 75206,11.7,Found,01/01/1975,-71.5,35.66667
10112,Elephant Moraine 90099,11.7,Found,01/01/1990,-76.26787,156.44878
9778,Elephant Moraine 87628,11.7,Found,01/01/1987,-76.27715,156.46113
34961,Queen Alexandra Range 99330,11.7,Found,01/01/1999,-84.0,168.0
37559,Shişr 126,11.7,Found,01/01/2007,18.25795,53.99341999999999
33351,Queen Alexandra Range 94548,11.7,Found,01/01/1994,-84.0,168.0
8979,Dominion Range 10024,11.7,Found,01/01/2010,0.0,0.0
32620,Queen Alexandra Range 93366,11.7,Found,01/01/1993,-84.0,168.0
14988,Grove Mountains 051603,11.69,Found,01/01/2006,-72.93417,75.32
15043,Grove Mountains 051719,11.68,Found,01/01/2006,-72.77778,75.32694000000001
40461,Yamato 791238,11.68,Found,01/01/1979,-71.5,35.66667
17524,LaPaz Icefield 02243,11.67,Found,01/01/2002,-86.36667,-70.0
45293,Yamato 983635,11.67,Found,01/01/1998,0.0,0.0
17150,Jiddat al Harasis 689,11.67,Found,01/01/2011,19.44323,55.461119999999994
4230,Asuka 881198,11.66,Found,01/01/1988,-72.0,26.0
44588,Yamato 982358,11.66,Found,01/01/1998,0.0,0.0
5831,Dar al Gani 1016,11.65,Found,01/01/1999,27.25253,16.08372
42856,Yamato 86088,11.65,Found,01/01/1986,-71.5,35.66667
44952,Yamato 983164,11.64,Found,01/01/1998,0.0,0.0
44712,Yamato 982663,11.63,Found,01/01/1998,0.0,0.0
40309,Yamato 791084,11.63,Found,01/01/1979,-71.5,35.66667
42178,Yamato 793524,11.63,Found,01/01/1979,-71.5,35.66667
4618,Asuka 881705,11.63,Found,01/01/1988,-72.0,26.0
38654,Yamato 74228,11.63,Found,01/01/1974,-71.5,35.66667
42540,Yamato 82080,11.62,Found,01/01/1982,-71.5,35.66667
4831,Asuka 881953,11.62,Found,01/01/1988,-72.0,26.0
35811,Ramlat as Sahmah 400,11.61,Found,01/01/2010,20.1919,55.67963
33990,Queen Alexandra Range 97356,11.6,Found,01/01/1997,-84.0,168.0
8895,Dominion Range 08451,11.6,Found,01/01/2008,0.0,0.0
24840,Miller Range 07466,11.6,Found,01/01/2007,0.0,0.0
10980,Elephant Moraine 90963,11.6,Found,01/01/1990,-76.26762,156.44101
20548,Lewis Cliff 87098,11.6,Found,01/01/1987,-84.25429,161.39843
21364,Lewis Cliff 88643,11.6,Found,01/01/1988,-84.27304000000001,161.40643
35213,Queen Alexandra Range 99586,11.6,Found,01/01/1999,-84.0,168.0
42966,Yamato 86198,11.6,Found,01/01/1986,-71.5,35.66667
21026,Lewis Cliff 88294,11.6,Found,01/01/1988,-84.24091,161.45851000000002
9617,Elephant Moraine 83382,11.6,Found,01/01/1983,-76.2975,157.24083000000002
12234,Frontier Mountain 90109,11.6,Found,01/01/1991,-72.95225,160.48903
34334,Queen Alexandra Range 97700,11.6,Found,01/01/1997,-84.0,168.0
31764,Pecora Escarpment 91279,11.6,Found,01/01/1991,-85.66915999999999,-68.71351999999999
41524,Yamato 792819,11.6,Found,01/01/1979,-71.5,35.66667
10417,Elephant Moraine 90404,11.6,Found,01/01/1990,-76.27089000000001,156.43356
2197,Allan Hills 85135,11.6,Found,01/01/1985,-76.84277,156.40228000000002
23929,Meteorite Hills 01236,11.6,Found,01/01/2001,-79.68333,159.75
31240,Patuxent Range 10289,11.6,Found,01/01/2010,0.0,0.0
32792,Queen Alexandra Range 93537,11.6,Found,01/01/1993,-84.0,168.0
23936,Meteorite Hills 01243,11.6,Found,01/01/2001,-79.68333,159.75
10702,Elephant Moraine 90686,11.6,Found,01/01/1990,-76.26955,156.447
21490,Lewis Cliff 88768,11.6,Found,01/01/1988,-84.23174,161.54752
32407,Queen Alexandra Range 93153,11.6,Found,01/01/1993,-84.57581,162.56671
32791,Queen Alexandra Range 93536,11.6,Found,01/01/1993,-84.0,168.0
23845,Meteorite Hills 01152,11.6,Found,01/01/2001,-79.68333,159.75
21010,Lewis Cliff 88279,11.6,Found,01/01/1988,-84.23249,161.43758
11776,Frontier Mountain 01011,11.6,Found,01/01/2001,-72.96361,160.53667
22995,Meteorite Hills 001041,11.6,Found,01/01/2000,-79.68333,159.75
11444,Elephant Moraine 96240,11.6,Found,01/01/1996,-76.18333,157.16666999999998
10756,Elephant Moraine 90740,11.6,Found,01/01/1990,-76.27049,156.44691
23620,Meteorite Hills 00925,11.6,Found,01/01/2000,-79.68333,159.75
10677,Elephant Moraine 90661,11.6,Found,01/01/1990,-76.27584,156.42786999999998
13427,Grosvenor Mountains 95655,11.6,Found,01/01/1995,-85.66667,175.0
22965,Meteorite Hills 001011,11.6,Found,01/01/2000,-79.68333,159.75
32420,Queen Alexandra Range 93165,11.6,Found,01/01/1993,-84.57589,162.56832
4574,Asuka 881640,11.59,Found,01/01/1988,-72.0,26.0
13885,Grove Mountains 021586,11.59,Found,01/01/2003,-72.96194,75.25556
41216,Yamato 792138,11.58,Found,01/01/1979,-71.5,35.66667
44522,Yamato 982240,11.58,Found,01/01/1998,0.0,0.0
41122,Yamato 791930,11.58,Found,01/01/1979,-71.5,35.66667
44119,Yamato 981456,11.58,Found,01/01/1998,0.0,0.0
15869,Grove Mountains 090334,11.58,Found,01/01/2010,-72.82531,75.35544
41014,Yamato 791822,11.58,Found,01/01/1979,-71.5,35.66667
39837,Yamato 790579,11.57,Found,01/01/1979,-71.5,35.66667
14999,Grove Mountains 051621,11.57,Found,01/01/2006,-72.78028,75.3175
16348,Harper Dry Lake 029,11.56,Found,01/01/2008,35.04568,-117.26658
32105,Queen Alexandra Range 02131,11.55,Found,01/01/2002,-84.0,168.0
39735,Yamato 790471,11.55,Found,01/01/1979,-71.5,35.66667
11981,Frontier Mountain 03046,11.55,Found,01/01/2003,-72.95217,160.5225
41490,Yamato 792785,11.55,Found,01/01/1979,-71.5,35.66667
45399,Yamato 983774,11.54,Found,01/01/1998,0.0,0.0
45276,Yamato 983610,11.54,Found,01/01/1998,0.0,0.0
38921,Yamato 74493,11.54,Found,01/01/1974,0.0,35.66667
2321,Allan Hills 88080,11.54,Found,01/01/1988,-76.71667,159.33333000000002
38918,Yamato 74490,11.54,Found,01/01/1974,0.0,35.66667
7208,Dhofar 1405,11.53,Found,01/01/2001,19.07152,54.77338
44713,Yamato 982664,11.53,Found,01/01/1998,0.0,0.0
15054,Grove Mountains 051745,11.53,Found,01/01/2006,-72.77833000000001,75.3175
42036,Yamato 793379,11.53,Found,01/01/1979,-71.5,35.66667
44102,Yamato 981414,11.53,Found,01/01/1998,0.0,0.0
15170,Grove Mountains 052041,11.52,Found,01/01/2006,-72.77833000000001,75.31806
44156,Yamato 981540,11.52,Found,01/01/1998,0.0,0.0
39430,Yamato 790064,11.52,Found,01/01/1979,-71.5,35.66667
2325,Allan Hills 88084,11.51,Found,01/01/1988,-76.71667,159.33333000000002
44053,Yamato 981252,11.51,Found,01/01/1998,0.0,0.0
4666,Asuka 881763,11.51,Found,01/01/1988,-72.0,26.0
45132,Yamato 983422,11.51,Found,01/01/1998,0.0,0.0
31670,Pecora Escarpment 91185,11.5,Found,01/01/1991,-85.67738,-68.67116
3302,Allan Hills A81212,11.5,Found,01/01/1981,-76.68038,159.27753
21394,Lewis Cliff 88672,11.5,Found,01/01/1988,-84.26652,161.35724
23861,Meteorite Hills 01168,11.5,Found,01/01/2001,-79.68333,159.75
34548,Queen Alexandra Range 97915,11.5,Found,01/01/1997,-84.0,168.0
37656,Sleeper Camp 019,11.5,Found,01/01/1993,-30.10517,126.35
13837,Grove Mountains 021511,11.5,Found,01/01/2003,-72.93528,75.32
20037,Lewis Cliff 86123,11.5,Found,01/01/1986,-84.25773000000001,161.38703
21440,Lewis Cliff 88718,11.5,Found,01/01/1988,-84.2764,161.35768000000002
34917,Queen Alexandra Range 99285,11.5,Found,01/01/1999,-84.0,168.0
33967,Queen Alexandra Range 97333,11.5,Found,01/01/1997,-84.0,168.0
22972,Meteorite Hills 001018,11.5,Found,01/01/2000,-79.68333,159.75
10058,Elephant Moraine 90044,11.5,Found,01/01/1990,-76.27068,156.43656000000001
20814,Lewis Cliff 88081,11.5,Found,01/01/1988,-84.25214,161.39776
33291,Queen Alexandra Range 94488,11.5,Found,01/01/1994,-84.0,168.0
2156,Allan Hills 85093,11.5,Found,01/01/1985,-76.91071,156.53156
32370,Queen Alexandra Range 93116,11.5,Found,01/01/1993,-84.57585999999999,162.56315
32415,Queen Alexandra Range 93160,11.5,Found,01/01/1993,-84.57589,162.56828000000002
9369,El Médano 140,11.5,Found,01/01/2011,-24.85,-70.53333
10224,Elephant Moraine 90212,11.5,Found,01/01/1990,-76.26861,156.49583
20375,Lewis Cliff 86468,11.5,Found,01/01/1986,-84.28333,161.08333000000002
41514,Yamato 792809,11.5,Found,01/01/1979,-71.5,35.66667
11848,Frontier Mountain 01084,11.5,Found,01/01/2001,-72.99083,160.40417
23873,Meteorite Hills 01180,11.5,Found,01/01/2001,-79.68333,159.75
2951,Allan Hills A78211,11.5,Found,01/01/1978,-76.71667,159.66666999999998
23773,Meteorite Hills 01079,11.5,Found,01/01/2001,-79.68333,159.75
32147,Queen Alexandra Range 02172,11.5,Found,01/01/2002,-84.0,168.0
32371,Queen Alexandra Range 93117,11.5,Found,01/01/1993,-84.57563,162.56663999999998
22970,Meteorite Hills 001016,11.5,Found,01/01/2000,-79.68333,159.75
